time_s,Fp1,Fz,Cz,Pz,P3,P4,O1,O2
10.32421875,-4.898,-0.105,2.82,-8.137,-5.032,6.588,-4.546,-2.985
10.328125,-4.826,-0.268,6.338,-6.889,-5.868,7.758,-3.917,0.83
10.33203125,-5.288,1.803,2.276,-6.022,-3.473,7.893,-6.566,0.134
10.3359375,-5.699,2.201,0.545,-3.444,-2.299,5.484,-4.566,4.124
10.33984375,-7.389,3.532,1.145,-3.508,-2.894,6.824,-7.232,2.5
10.34375,-3.126,5.75,-1.812,-2.23,-2.344,3.231,-6.334,6.467
10.34765625,-6.137,5.054,-2.712,-2.597,-1.112,4.101,-8.784,5.752
10.3515625,-5.479,7.389,-5.242,1.837,1.684,3.611,-7.074,8.564
10.35546875,-6.142,5.52,-5.329,2.821,3.515,0.517,-2.191,7.052
10.359375,-4.72,6.358,-2.693,4.087,4.137,0.958,-4.307,7.752
10.36328125,-6.073,5.237,-5.134,5.464,6.538,-1.747,-3.742,6.017
10.3671875,-3.173,3.628,-5.327,5.051,3.773,-2.952,-3.026,4.278
10.37109375,-3.707,4.665,-5.879,8.232,5.276,-3.826,0.529,0.742
10.375,-0.224,1.638,-2.692,7.397,6.936,-7.516,4.124,1.699
10.37890625,3.841,1.044,-2.181,5.424,5.777,-5.096,4.68,-3.235
10.3828125,2.636,0.722,-1.632,6.894,5.645,-6.822,8.032,-5.311
10.38671875,3.023,-0.049,-1.303,4.161,6.942,-6.795,7.259,-4.255
10.390625,5.563,-3.773,0.408,1.97,4.795,-6.453,5.989,-6.598
10.39453125,4.876,-2.622,2.591,0.533,6.062,-3.147,6.413,-8.539
10.3984375,9.212,-4.719,4.882,-1.089,3.648,-8.115,6.516,-8.869
10.40234375,5.228,-6.141,6.22,-0.428,0.842,-3.083,5.57,-7.213
10.40625,5.16,-3.717,4.602,-2.717,1.724,-3.691,3.551,-5.031
10.41015625,5.552,-4.72,4.65,-6.635,2.078,-3.3,3.153,-5.798
10.4140625,5.124,-6.832,7.181,-7.38,0.042,1.627,2.598,-3.314
10.41796875,5.074,-5.766,8.107,-6.015,-3.232,0.739,0.585,-1.86
10.421875,3.952,-2.754,5.461,-6.672,-3.281,1.613,-2.6,2.972
10.42578125,2.981,-4.288,5.111,-4.821,-6.173,5.187,-1.236,2.485
10.4296875,1.344,-2.626,2.967,-4.89,-6.005,4.236,-4.179,5.519
10.43359375,4.347,-0.081,2.235,-3.896,-7.3,7.757,-7.89,6.823
10.4375,0.717,-0.769,1.565,-1.848,-5.304,6.94,-5.105,6.08
10.44140625,0.659,1.722,-1.055,1.529,-6.559,7.558,-9.04,8.247
10.4453125,-1.725,1.097,-2.161,1.834,-5.176,6.862,-4.517,8.821
10.44921875,-3.433,3.057,-4.341,4.274,-5.662,5.547,-8.411,5.138
10.453125,-4.536,4.308,-6.128,7.228,-5.68,6.586,-4.725,6.129
10.45703125,-5.852,4.721,-9.52,5.478,-6.421,4.93,-7.308,4.27
10.4609375,-3.826,7.417,-8.117,7.076,-6.321,0.675,-3.488,2.165
10.46484375,-7.395,5.631,-4.788,6.322,-2.274,1.286,-1.077,0.386
10.46875,-5.843,5.26,-6.673,7.001,-2.943,1.417,0.642,-2.869
10.47265625,-6.632,8.089,-4.922,5.539,2.104,-3.02,3.341,-3.253
10.4765625,-4.341,7.61,-5.31,2.667,2.238,-2.164,3.395,-2.744
10.48046875,-4.156,4.613,-4.098,4.197,3.873,-1.738,5.853,-5.37
10.484375,-6.471,3.274,-2.993,0.204,2.11,-4.967,5.071,-7.896
10.48828125,-1.3,1.629,0.415,-1.007,3.462,-3.881,5.668,-6.248
10.4921875,-3.054,-2.022,0.57,-0.322,7.668,-6.423,7.704,-6.709
10.49609375,-1.242,1.609,2.576,-3.567,6.054,-5.832,5.865,-8.356
10.5,-1.329,-1.545,3.264,-5.648,7.601,-5.527,6.047,-6.185
10.50390625,1.548,-3.056,4.098,-5.197,7.181,-7.06,4.922,-4.11
10.5078125,0.617,-4.777,4.477,-7.199,6.042,-5.825,3.79,-2.523
10.51171875,5.152,-6.95,8.42,-7.119,7.625,-4.655,3.445,-1.437
10.515625,4.898,-6.991,8.881,-7.515,4.528,-1.893,0.577,2.092
10.51953125,4.415,-4.783,5.245,-5.379,5.954,-3.088,-1.344,4.203
10.5234375,6.492,-7.624,5.826,-4.804,4.81,2.354,-1.643,5.855
10.52734375,6.183,-5.469,2.319,-2.102,4.546,1.151,-3.863,9.051
10.53125,5.677,-2.768,5.148,0.651,1.13,3.917,-3.236,3.801
10.53515625,5.258,-4.553,2.442,-0.284,1.823,4.834,-6.517,7.115
10.5390625,6.262,-4.645,0.349,5.941,-0.052,5.214,-7.448,7.935
10.54296875,3.786,-2.637,-0.571,5.589,-2.174,5.913,-7.003,4.976
10.546875,5.869,-2.102,-0.326,6.782,-4.775,6.38,-5.461,4.445
10.55078125,2.194,-1.365,-4.327,5.1,-2.356,7.141,-5.721,4.197
10.5546875,1.447,1.17,-5.781,9.085,-5.988,6.628,-5.462,2.354
10.55859375,1.108,2.719,-6.032,5.421,-5.264,6.11,-4.941,-0.466
10.5625,-0.341,4.268,-4.97,4.521,-6.83,7.871,-3.456,-0.803
10.56640625,-1.352,2.277,-4.372,3.894,-7.256,5.024,-0.597,-5.259
10.5703125,-3.967,7.0,-7.163,1.764,-5.841,4.117,0.694,-7.142
10.57421875,-3.481,4.659,-3.95,0.617,-6.415,2.364,1.628,-7.696
10.578125,-4.27,5.819,-4.358,0.092,-7.518,0.54,3.889,-5.62
10.58203125,-6.135,6.695,-2.081,-3.625,-2.913,1.115,3.524,-7.199
10.5859375,-4.314,5.322,-2.452,-4.842,-4.582,-1.194,5.317,-6.903
10.58984375,-6.58,4.947,-1.132,-3.532,-2.582,-4.236,8.865,-6.781
10.59375,-6.588,5.111,0.142,-5.929,-2.935,-4.772,7.836,-3.995
10.59765625,-7.827,2.409,1.948,-6.6,0.626,-2.926,7.365,-1.362
10.6015625,-5.71,1.561,4.063,-7.506,1.837,-6.233,5.969,-1.189
10.60546875,-6.058,1.086,6.935,-3.669,3.234,-7.313,5.969,0.324
10.609375,-2.559,0.721,7.071,-4.361,4.024,-7.078,5.753,3.665
10.61328125,-5.02,-1.877,6.088,-2.358,3.48,-6.636,2.237,2.872
10.6171875,-2.715,-5.951,8.503,-3.117,5.675,-6.083,1.189,4.96
10.62109375,-1.979,-7.291,6.916,1.291,5.119,-4.474,-1.102,7.356
10.625,-0.889,-5.559,3.642,2.297,5.477,-3.917,-3.509,5.649
10.62890625,0.224,-6.63,5.422,3.556,6.982,-2.304,-4.515,6.033
10.6328125,2.715,-3.787,2.528,3.551,6.992,-2.527,-4.144,7.595
10.63671875,5.384,-5.815,2.208,4.76,7.024,-0.1,-7.271,6.51
10.640625,4.788,-6.57,-1.829,7.991,6.039,3.249,-8.732,3.936
10.64453125,4.008,-4.785,-2.003,4.209,6.008,2.297,-8.135,1.271
10.6484375,6.215,-3.304,-6.125,6.138,2.076,4.73,-6.563,0.401
10.65234375,6.581,-3.686,-5.566,4.352,2.41,2.839,-3.385,-0.718
10.65625,5.119,-2.175,-5.322,4.268,1.838,4.642,-4.947,-4.17
10.66015625,8.039,-0.47,-4.658,4.392,0.239,7.361,-2.895,-4.744
10.6640625,4.047,4.34,-4.366,-0.763,-1.294,7.303,-0.855,-6.462
10.66796875,3.539,2.582,-5.51,1.482,-1.806,8.036,-2.797,-7.097
10.671875,5.467,4.076,-6.131,-2.854,-4.926,6.815,2.503,-7.884
10.67578125,3.624,3.935,-6.045,-4.79,-5.513,3.794,4.007,-6.798
10.6796875,0.955,8.249,-5.08,-4.535,-5.337,3.615,6.195,-6.865
10.68359375,1.883,5.335,-0.827,-6.372,-4.982,3.029,5.66,-4.549
10.6875,3.119,7.144,0.19,-6.849,-7.671,3.44,7.008,-2.787
10.69140625,0.828,4.582,1.027,-4.047,-7.51,-1.655,7.519,0.462
10.6953125,-2.178,6.132,4.192,-5.704,-7.458,-0.668,7.162,1.891
10.69921875,-4.509,3.647,3.657,-5.147,-6.036,-2.483,7.038,3.157
10.703125,-1.939,4.226,5.464,0.197,-6.372,-4.55,3.537,6.128
10.70703125,-4.022,2.711,4.208,0.313,-3.937,-6.617,4.023,6.21
10.7109375,-5.2,2.17,6.48,-0.727,-2.341,-5.842,3.87,6.167
10.71484375,-5.033,4.008,7.886,0.402,-3.575,-8.207,0.049,5.238
10.71875,-7.174,-1.136,6.477,1.271,-1.0,-7.774,-0.94,7.048
10.72265625,-4.424,-1.439,4.851,2.907,-1.059,-6.631,-3.715,6.884
10.7265625,-6.142,-2.087,5.376,6.614,0.663,-6.177,-3.569,4.509
10.73046875,-7.489,-4.506,6.005,5.161,3.041,-4.855,-6.399,4.068
10.734375,-3.155,-5.914,1.64,9.727,2.537,-6.244,-9.148,2.123
10.73828125,-4.083,-5.866,0.187,8.686,2.713,-2.768,-7.051,0.509
10.7421875,-1.898,-6.024,-1.026,6.186,6.259,-1.976,-7.029,-2.286
10.74609375,-2.089,-6.53,-1.711,3.225,7.431,-0.826,-7.243,-4.098
10.75,2.567,-3.417,-4.666,2.94,7.277,-0.351,-6.379,-4.613
10.75390625,1.074,-3.427,-3.995,1.857,7.108,1.472,-6.023,-7.107
10.7578125,5.038,-4.087,-7.109,1.31,6.343,2.047,-5.35,-7.564
10.76171875,2.863,-0.491,-5.648,0.158,5.326,4.259,-2.678,-5.46
10.765625,5.053,-2.515,-4.332,-2.503,4.063,5.824,-0.421,-7.089
10.76953125,4.468,-0.245,-6.488,-3.187,3.435,4.89,0.791,-6.114
10.7734375,5.518,1.425,-4.13,-3.273,4.316,5.667,2.727,-4.016
10.77734375,5.798,4.179,-4.819,-4.013,3.615,6.837,4.788,-5.992
10.78125,4.911,4.008,-3.899,-3.912,1.539,7.966,5.616,-0.536
10.78515625,3.613,2.919,-2.039,-4.761,-0.339,6.197,8.254,0.567
10.7890625,6.594,4.552,0.812,-3.335,-0.998,6.475,8.083,2.955
10.79296875,5.336,4.671,2.356,-1.627,-2.128,5.065,5.52,4.564
10.796875,1.971,5.975,1.014,-5.215,-3.28,5.255,5.638,6.142
10.80078125,4.227,5.633,5.538,-2.714,-4.984,1.232,6.16,4.888
10.8046875,0.929,5.43,5.46,0.93,-6.896,-1.236,3.842,8.689
10.80859375,1.958,5.371,5.318,1.682,-6.601,-1.253,3.447,7.275
10.8125,0.424,5.156,8.51,5.131,-8.759,-1.156,1.578,10.037
10.81640625,-2.527,1.935,6.675,5.264,-7.696,-4.452,0.313,7.311
10.8203125,-2.877,1.754,5.1,5.839,-6.751,-6.21,-0.633,1.957
10.82421875,-5.5,3.156,5.326,7.145,-5.163,-5.18,-2.862,-0.406
10.828125,-0.891,-0.033,4.129,6.435,-3.854,-6.591,-6.542,1.644
10.83203125,-5.554,-0.206,1.793,6.748,-5.68,-7.362,-4.887,-1.261
10.8359375,-8.705,-0.725,0.88,3.877,-2.507,-7.58,-8.237,-2.599
10.83984375,-6.597,-2.793,-2.434,4.779,-3.94,-5.901,-7.389,-6.68
10.84375,-6.91,-5.65,-2.188,2.965,-1.294,-4.728,-8.848,-6.279
10.84765625,-6.287,-4.545,-3.177,-0.335,-2.592,-5.21,-5.995,-8.273
10.8515625,-6.018,-7.007,-4.629,0.999,1.138,-3.551,-8.003,-8.474
10.85546875,-6.007,-4.995,-5.498,-3.182,2.02,-1.845,-4.612,-5.997
10.859375,-3.588,-7.938,-5.221,-3.949,3.134,0.184,-3.901,-6.349
10.86328125,-2.161,-6.314,-6.091,-7.275,5.658,0.202,-1.199,-5.851
10.8671875,-0.642,-5.682,-7.63,-6.477,5.848,3.002,-1.462,-5.447
10.87109375,-2.865,-3.707,-5.098,-7.362,5.598,2.269,3.871,-2.078
10.875,-0.115,-0.462,-2.85,-5.94,6.983,4.62,2.62,-0.15
10.87890625,0.424,-2.974,-3.531,-6.552,5.89,5.855,4.98,1.337
10.8828125,2.138,0.822,-3.25,-6.09,6.746,7.233,6.681,4.991
10.88671875,3.899,1.263,-1.992,-1.645,6.418,5.127,7.029,4.9
10.890625,4.314,0.162,1.287,-3.167,7.111,6.863,9.763,6.073
10.89453125,2.705,4.081,2.898,-0.233,5.239,6.739,4.596,6.819
10.8984375,6.366,6.22,2.566,0.435,4.471,7.509,5.077,7.498
10.90234375,5.3,5.594,5.492,5.083,3.954,5.316,5.783,6.907
10.90625,6.566,5.146,4.194,4.394,1.926,2.533,4.145,5.704
10.91015625,4.163,6.97,6.944,7.079,0.56,3.664,4.455,4.822
10.9140625,5.928,6.261,6.006,4.726,-1.558,2.001,0.88,2.981
10.91796875,4.536,6.153,5.935,7.291,1.104,-2.47,1.556,0.249
10.921875,3.995,4.03,6.675,7.165,-4.728,-1.727,-1.303,-1.164
10.92578125,2.901,4.851,4.587,5.955,-5.58,-3.333,-1.517,-2.791
10.9296875,2.1,2.064,1.708,5.815,-4.682,-4.555,-5.982,-4.744
10.93359375,0.401,2.711,2.095,2.51,-4.349,-6.094,-5.986,-5.187
10.9375,-0.637,1.067,0.327,2.184,-6.438,-6.719,-6.628,-5.529
10.94140625,-2.805,-1.818,-2.349,-1.493,-6.551,-6.984,-8.025,-6.02
10.9453125,-2.468,-2.876,-0.154,-1.963,-5.847,-7.708,-6.737,-8.583
10.94921875,-3.307,-5.947,-4.176,-3.194,-5.932,-5.622,-7.896,-4.468
10.953125,-5.978,-4.751,-6.35,-4.731,-6.63,-5.792,-6.848,-6.432
10.95703125,-4.589,-3.727,-4.394,-5.924,-5.781,-5.344,-5.609,-3.614
10.9609375,-6.071,-4.861,-6.631,-6.548,-5.102,-3.705,-2.744,-2.405
10.96484375,-4.481,-5.623,-6.316,-8.574,-3.316,-1.452,-3.772,0.133
10.96875,-5.269,-6.206,-5.223,-5.532,-3.005,-1.352,0.471,3.056
10.97265625,-4.287,-4.66,-6.479,-5.859,-2.249,0.901,0.655,2.894
10.9765625,-5.585,-6.426,-3.193,-4.879,1.65,1.562,5.838,3.668
10.98046875,-4.762,-4.869,-3.315,-3.197,4.535,3.175,3.815,5.455
10.984375,-3.876,-2.527,-1.624,-1.071,3.202,4.812,7.643,8.215
10.98828125,-3.582,-2.076,-0.516,2.502,5.096,6.113,8.434,5.572
10.9921875,-1.499,-1.331,2.029,3.819,5.243,6.715,7.815,7.288
10.99609375,-1.337,-0.045,1.659,2.207,4.624,7.593,5.822,4.908
11.0,-2.166,2.006,4.535,6.288,6.084,5.966,7.207,7.521
11.00390625,3.039,2.377,4.703,8.268,6.267,7.158,7.435,3.622
11.0078125,2.205,2.355,5.378,6.177,4.222,5.646,2.032,4.046
11.01171875,5.453,5.466,7.625,8.301,5.886,3.392,2.747,-0.27
11.015625,3.932,8.064,6.883,5.943,5.67,2.354,1.971,-2.968
11.01953125,1.686,5.984,5.582,4.621,5.076,2.652,-2.11,-2.573
11.0234375,6.955,6.312,7.896,4.688,5.273,0.308,-3.665,-4.677
11.02734375,7.377,4.484,4.447,2.486,3.398,0.08,-3.937,-7.619
11.03125,5.046,7.034,4.127,-0.297,1.755,-0.722,-5.052,-7.198
11.03515625,4.977,4.405,1.628,-2.386,-1.491,-4.491,-10.027,-4.422
11.0390625,6.056,4.693,0.267,-4.303,-1.588,-4.943,-7.419,-7.103
11.04296875,6.414,2.391,-3.702,-5.009,-2.466,-7.136,-7.378,-3.352
11.046875,1.505,2.053,-4.561,-6.546,-4.749,-8.254,-6.616,-6.044
11.05078125,3.081,-1.412,-4.266,-5.833,-5.149,-5.967,-7.462,-0.926
11.0546875,4.184,-2.052,-5.126,-5.301,-6.232,-6.372,-5.151,-1.249
11.05859375,2.613,-3.196,-5.586,-3.123,-6.71,-8.11,-1.6,1.312
11.0625,-2.629,-6.626,-5.488,-5.632,-7.687,-6.689,1.047,3.048
11.06640625,-0.657,-5.261,-5.719,-3.526,-6.857,-4.427,0.108,3.769
11.0703125,-2.496,-5.321,-6.711,-2.396,-7.331,-6.331,2.74,6.867
11.07421875,-4.315,-5.741,-5.681,-1.478,-6.278,-2.852,3.492,5.643
11.078125,-4.472,-5.855,-3.193,1.543,-6.196,-2.475,3.688,7.202
11.08203125,-4.215,-4.65,-2.114,2.838,-4.734,1.026,4.019,6.845
11.0859375,-7.813,-4.257,-0.343,3.758,-5.646,2.202,6.883,6.711
11.08984375,-4.768,-5.758,1.535,5.232,-1.717,1.84,7.776,4.78
11.09375,-4.447,-3.095,-1.174,5.359,-0.632,2.967,7.545,5.53
11.09765625,-6.507,-3.016,3.684,6.753,-2.49,5.12,4.919,4.646
11.1015625,-6.502,-0.989,1.247,6.548,-0.105,5.213,7.573,-0.464
11.10546875,-5.06,0.186,4.701,6.048,0.866,7.174,3.466,-2.084
11.109375,-4.957,1.431,6.899,5.871,3.993,5.667,3.488,-5.567
11.11328125,-4.896,2.17,4.508,1.307,6.725,7.012,2.911,-6.722
11.1171875,-2.67,3.395,7.786,-0.487,4.375,6.852,1.379,-6.465
11.12109375,-0.946,3.88,4.935,-0.299,7.619,5.929,0.653,-7.784
11.125,0.253,5.147,6.325,-1.67,5.272,4.553,-3.333,-8.191
11.12890625,-0.923,6.931,5.068,-1.444,8.307,1.616,-6.235,-7.03
11.1328125,3.877,7.224,3.279,-5.241,7.206,3.44,-6.928,-6.543
11.13671875,3.407,6.006,-0.071,-5.331,4.727,-0.908,-8.32,-4.151
11.140625,3.312,5.679,1.05,-5.157,4.573,-0.939,-8.358,-4.318
11.14453125,5.715,4.388,-2.861,-7.792,4.755,-0.497,-6.849,0.215
11.1484375,6.247,2.681,-3.254,-6.208,1.434,-3.787,-6.687,-0.325
11.15234375,4.992,5.058,-4.369,-5.77,1.409,-4.499,-7.008,2.726
11.15625,7.241,1.064,-5.954,-5.196,1.755,-8.616,-4.816,6.855
11.16015625,3.598,-0.06,-5.354,-2.247,1.214,-9.192,-4.717,3.885
11.1640625,6.446,-2.116,-6.801,-1.468,-1.342,-6.962,0.227,7.673
11.16796875,4.922,-1.857,-4.008,-1.091,-3.443,-7.169,0.82,8.295
11.171875,4.676,-3.166,-7.389,3.908,-4.029,-9.061,2.53,5.802
11.17578125,5.643,-2.398,-6.633,3.257,-5.181,-2.441,5.734,5.22
11.1796875,2.643,-4.789,-4.085,4.496,-4.035,-3.399,4.526,4.255
11.18359375,1.69,-9.481,-2.715,6.304,-6.683,-3.641,5.588,4.632
11.1875,1.26,-6.379,-1.536,7.979,-5.802,-1.943,5.315,3.286
11.19140625,-1.758,-8.239,-0.008,5.5,-9.228,-1.938,8.121,2.198
11.1953125,-1.186,-7.327,1.437,7.226,-7.211,1.418,8.125,2.225
11.19921875,-5.303,-6.202,5.724,5.665,-5.59,2.508,6.693,-1.54
11.203125,-4.487,-5.055,4.927,5.188,-4.162,2.609,4.456,-3.559
11.20703125,-6.129,-1.47,6.932,1.774,-5.797,4.523,3.227,-6.884
11.2109375,-4.74,-4.081,4.349,1.598,-5.54,4.062,2.894,-6.454
11.21484375,-4.138,-1.105,7.599,-1.054,-3.919,6.544,-0.729,-5.865
11.21875,-4.55,0.678,3.236,-1.935,-1.906,6.525,-1.634,-9.533
11.22265625,-5.962,2.347,4.877,-4.158,0.36,9.576,-2.094,-5.05
11.2265625,-3.976,3.886,6.022,-6.64,-0.937,7.326,-4.376,-6.402
11.23046875,-7.098,7.209,3.899,-7.525,2.467,6.693,-6.396,-5.226
11.234375,-4.272,7.32,1.767,-6.595,3.308,5.27,-5.338,-3.228
11.23828125,-3.472,5.607,2.756,-5.859,3.046,4.518,-4.008,-1.695
11.2421875,-1.439,5.694,-2.808,-5.082,6.302,2.049,-8.929,1.177
11.24609375,-0.232,6.982,1.164,-5.73,7.175,1.683,-4.36,3.122
11.25,-2.101,6.073,-2.671,-2.728,5.285,-1.378,-5.792,5.176
11.25390625,0.478,3.347,-4.681,-3.651,7.645,-1.641,-4.619,6.758
11.2578125,1.96,4.597,-6.876,1.78,7.506,-5.559,-2.662,5.433
11.26171875,2.847,3.798,-7.994,2.959,5.372,-4.881,-1.896,5.703
11.265625,5.237,1.422,-5.623,3.595,4.465,-6.105,-1.519,6.775
11.26953125,4.813,-0.391,-6.359,2.308,6.867,-5.054,0.596,5.64
11.2734375,6.431,-0.542,-5.761,5.189,2.513,-6.066,2.465,4.642
11.27734375,6.939,-3.053,-4.834,6.713,1.977,-6.461,3.321,2.442
11.28125,5.499,-5.999,-2.865,7.133,1.141,-7.236,6.96,1.4
11.28515625,6.661,-4.89,-1.92,4.774,0.561,-6.974,4.994,0.808
11.2890625,5.389,-4.924,0.102,5.29,-0.725,-4.426,7.176,-1.857
11.29296875,4.314,-5.282,2.293,4.084,-2.86,-5.099,9.668,-3.544
11.296875,4.289,-6.647,3.572,1.484,-1.911,-4.956,4.601,-3.033
11.30078125,2.981,-6.459,5.276,0.816,-3.205,-1.109,7.975,-7.537
11.3046875,1.824,-5.055,6.7,-1.743,-4.463,0.978,5.92,-7.945
11.30859375,-0.555,-5.217,6.785,-1.04,-6.458,0.911,3.631,-9.914
11.3125,-2.15,-5.75,4.76,-4.686,-6.977,3.669,4.116,-7.997
11.31640625,-2.128,-1.292,6.028,-5.837,-6.875,6.448,1.046,-5.632
11.3203125,-1.288,-2.1,3.617,-5.032,-6.482,4.292,-2.354,-4.219
11.32421875,-0.804,-1.448,3.86,-5.339,-5.56,5.324,-3.782,-1.747
11.328125,-6.302,0.039,4.572,-5.197,-6.29,5.985,-5.647,0.259
11.33203125,-3.596,0.565,1.403,-5.91,-3.962,5.933,-5.972,0.69
11.3359375,-7.022,3.133,0.593,-4.621,-4.549,5.056,-5.517,3.922
11.33984375,-3.744,2.796,-1.594,-4.04,-2.21,7.718,-7.442,4.657
11.34375,-4.623,6.318,-1.394,-1.884,-3.444,6.128,-6.782,7.602
11.34765625,-6.141,7.626,-4.901,-0.431,-0.697,4.376,-6.405,6.402
11.3515625,-6.078,5.822,-2.775,3.804,2.58,2.572,-5.006,7.716
11.35546875,-6.406,5.326,-5.422,3.18,1.803,1.26,-4.12,6.921
11.359375,-3.715,6.552,-5.422,6.511,0.994,0.114,-3.149,8.557
11.36328125,-2.03,5.955,-5.613,5.822,6.41,-1.622,-1.77,5.157
11.3671875,-1.614,4.753,-4.818,6.981,8.43,-3.13,1.063,1.287
11.37109375,-2.499,6.13,-4.712,6.934,4.21,-4.797,2.436,2.153
11.375,-1.223,4.543,-3.679,5.143,5.254,-4.205,3.301,-0.865
11.37890625,1.697,1.835,-5.437,5.427,6.477,-6.017,4.503,-0.851
11.3828125,3.598,-0.553,-2.395,5.282,6.119,-4.961,6.309,-5.646
11.38671875,4.488,-1.534,-0.979,5.251,4.261,-5.118,6.559,-2.869
11.390625,3.719,-4.241,0.962,1.707,6.402,-4.977,5.843,-7.099
11.39453125,4.843,-2.599,1.424,-0.241,5.932,-6.253,8.849,-6.289
11.3984375,5.343,-4.023,4.959,-0.817,5.775,-7.335,8.974,-8.919
11.40234375,6.538,-3.615,3.8,-3.026,4.086,-5.216,5.131,-7.464
11.40625,6.513,-5.678,6.19,-4.989,1.887,0.446,4.593,-5.289
11.41015625,4.796,-7.128,7.706,-6.712,-1.284,-1.138,4.485,-6.809
11.4140625,6.564,-5.497,6.66,-6.954,-1.237,-1.262,2.509,-6.15
11.41796875,5.525,-5.314,7.12,-5.284,-2.537,4.929,0.203,-1.66
11.421875,4.672,-4.522,5.096,-6.361,-3.086,4.192,-1.909,3.042
11.42578125,2.477,-5.247,6.065,-5.718,-5.435,1.578,-4.933,5.227
11.4296875,2.29,-2.962,1.289,-7.396,-8.462,5.451,-5.311,5.106
11.43359375,0.487,-2.331,4.356,-4.158,-5.129,4.897,-6.934,5.277
11.4375,-1.059,-0.648,2.717,-3.718,-6.521,6.982,-7.278,6.328
11.44140625,0.056,0.373,0.353,-3.05,-7.49,7.54,-7.678,6.881
11.4453125,-3.623,4.235,-0.974,2.902,-5.978,6.648,-5.284,6.284
11.44921875,-1.374,3.026,-2.948,4.812,-7.359,5.529,-4.498,4.971
11.453125,-4.018,4.756,-4.044,6.037,-6.683,4.484,-4.485,7.754
11.45703125,-4.222,4.568,-6.19,5.214,-5.658,4.412,-5.05,4.375
11.4609375,-6.176,3.278,-6.183,7.537,-1.83,4.253,-4.786,2.051
11.46484375,-5.951,5.078,-6.976,6.826,-1.153,1.395,-0.249,2.81
11.46875,-5.672,4.968,-5.152,7.08,-1.085,-0.369,0.063,-0.164
11.47265625,-7.542,5.221,-6.197,5.093,-0.835,-2.925,1.475,-4.006
11.4765625,-6.062,5.148,-5.495,3.481,2.15,-1.04,5.955,-6.589
11.48046875,-5.913,3.588,-1.711,1.67,1.484,-3.584,4.199,-7.448
11.484375,-3.763,3.771,-1.27,0.231,3.885,-4.986,6.454,-7.57
11.48828125,-3.696,2.174,-1.278,-0.348,6.364,-4.469,5.519,-7.471
11.4921875,-2.962,0.864,0.784,-2.462,5.519,-4.835,6.182,-6.153
11.49609375,-0.395,0.34,1.816,-2.274,6.744,-4.374,7.526,-6.488
11.5,-1.422,-1.051,2.145,-4.258,7.443,-6.884,6.457,-5.723
11.50390625,-0.829,-3.205,5.361,-8.498,7.43,-7.581,6.145,-4.756
11.5078125,3.144,-4.595,5.948,-5.709,4.688,-8.518,3.704,-2.291
11.51171875,3.259,-5.104,6.666,-6.739,5.371,-4.17,1.553,-1.397
11.515625,4.526,-8.249,5.88,-6.34,3.696,-4.57,0.812,0.598
11.51953125,5.527,-6.694,5.586,-3.958,5.932,-3.722,-0.74,3.557
11.5234375,7.163,-7.496,5.838,-2.28,4.358,-1.836,-1.751,4.551
11.52734375,4.69,-8.061,3.536,-3.207,1.756,1.434,-3.244,5.746
11.53125,6.618,-5.75,2.027,-0.499,1.262,1.127,-3.71,7.753
11.53515625,4.928,-5.588,1.317,2.409,1.101,2.028,-8.023,6.738
11.5390625,2.525,-4.083,-0.214,3.667,-0.453,6.112,-5.157,7.193
11.54296875,4.27,-3.105,-2.051,4.675,-2.193,4.253,-10.977,7.567
11.546875,5.273,-2.259,-4.086,3.752,-2.403,6.977,-6.898,4.818
11.55078125,3.449,1.372,-3.825,6.29,-4.295,6.644,-5.922,1.741
11.5546875,4.229,0.861,-6.551,8.015,-6.949,6.837,-6.321,0.018
11.55859375,0.585,2.145,-3.418,4.578,-4.848,7.564,-2.759,-0.398
11.5625,-1.418,3.49,-6.51,5.538,-7.887,6.62,-1.414,-3.557
11.56640625,-2.231,6.177,-6.604,3.978,-5.236,5.633,2.099,-1.569
11.5703125,-1.032,6.139,-5.784,1.172,-7.286,4.734,0.446,-6.266
11.57421875,-4.4,4.135,-3.752,2.084,-6.831,2.438,4.466,-7.896
11.578125,-6.463,7.318,-2.311,-2.901,-6.401,2.409,5.879,-7.819
11.58203125,-6.823,5.522,-1.798,-2.836,-4.437,-1.457,6.04,-5.56
11.5859375,-5.148,5.373,-1.869,-4.164,-3.279,-0.658,4.686,-6.813
11.58984375,-7.205,4.907,-1.021,-4.4,-2.606,-1.932,8.08,-6.349
11.59375,-7.548,4.632,-1.76,-5.257,-1.362,-2.576,7.031,-3.024
11.59765625,-6.044,3.002,3.088,-5.595,-0.981,-6.405,7.546,-2.624
11.6015625,-6.914,1.701,3.17,-8.482,0.914,-7.32,5.459,0.833
11.60546875,-5.119,-0.443,5.45,-6.572,3.872,-5.177,3.969,3.319
11.609375,-4.479,-2.517,6.122,-4.147,3.077,-7.04,3.692,2.594
11.61328125,-2.78,-2.839,5.489,-1.316,4.554,-5.37,2.122,3.94
11.6171875,-3.354,-0.436,5.369,-2.552,5.639,-6.887,-1.064,4.961
11.62109375,-2.701,-4.262,5.081,-1.257,4.617,-5.531,-2.253,7.426
11.625,-1.317,-5.617,8.379,1.518,4.686,-5.169,-0.963,7.886
